ID,Organisation Name,Type of Data Provided,Data provided to customer,Sensitive or Non-Sensitive,Legal Basis for Provision of Data (Dissemination),Purpose,Frequency,NIC Number,MR Number (where relevant),Patient Opt-Outs applied,Common law duty of confidentiality
DSfC0085,NHS OXFORDSHIRE CCG,Mental Health-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-116582-F2F2J-v9.2,,No - data flow is not identifiable,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
DSfC0086,NHS OXFORDSHIRE CCG,National Cancer Waiting Times Monitoring DataSet (CWT),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-116582-F2F2J-v9.2,,No - data flow is not identifiable,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
DSfC0087,NHS OXFORDSHIRE CCG,National Diabetes Audit,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-116582-F2F2J-v9.2,,No - data flow is not identifiable,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
DSfC0088,NHS OXFORDSHIRE CCG,Other Not Elsewhere Classified (NEC)-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-116582-F2F2J-v9.2,,No - data flow is not identifiable,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
DSfC0089,NHS OXFORDSHIRE CCG,Patient Reported Outcome Measures,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-116582-F2F2J-v9.2,,No - data flow is not identifiable,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
DSfC0090,NHS OXFORDSHIRE CCG,Personal Demographic Service,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-116582-F2F2J-v9.2,,No - data flow is not identifiable,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
DSfC0091,NHS OXFORDSHIRE CCG,Population Data-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-116582-F2F2J-v9.2,,No - data flow is not identifiable,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
DSfC0092,NHS OXFORDSHIRE CCG,Primary Care Services-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-116582-F2F2J-v9.2,,No - data flow is not identifiable,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
DSfC0093,NHS OXFORDSHIRE CCG,Public Health and Screening Services-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-116582-F2F2J-v9.2,,No - data flow is not identifiable,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
DSfC0094,NHS OXFORDSHIRE CCG,Summary Hospital-level Mortality Indicator,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-116582-F2F2J-v9.2,,No - data flow is not identifiable,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
DSfC0095,NHS OXFORDSHIRE CCG,SUS for Commissioners,Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-116582-F2F2J-v9.2,,Yes - patient objections upheld,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
DSfC0096,NHS OXFORDSHIRE CCG,SUS for Commissioners,Anonymised - ICO code compliant,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-116582-F2F2J-v9.2,,No - data flow is not identifiable,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
DSfC0097,"NHS Shropshire, Telford and Wrekin CCG",SUS for Commissioners,Identifiable,Non Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-126117-S3Y1K-v3.2,,Yes - patient objections upheld,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
DSfC0098,"NHS Shropshire, Telford and Wrekin CCG",SUS for Commissioners,Anonymised - ICO code compliant,Non Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-126117-S3Y1K-v3.2,,No - data flow is not identifiable,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
DSfC0099,"NHS Shropshire, Telford and Wrekin CCG",SUS for Commissioners,Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-127332-G0J1N-v3.2,,Yes - patient objections upheld,Section 251 NHS Act 2006
DSfC0100,"NHS Shropshire, Telford and Wrekin CCG",SUS for Commissioners,Anonymised - ICO code compliant,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-127332-G0J1N-v3.2,,No - data flow is not identifiable,Section 251 NHS Act 2006
DSfC0101,NHS BARKING AND DAGENHAM CCG,Acute-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0102,NHS BARKING AND DAGENHAM CCG,Ambulance-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0103,NHS BARKING AND DAGENHAM CCG,Children and Young People Health,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0104,NHS BARKING AND DAGENHAM CCG,Civil Registration - Births,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0105,NHS BARKING AND DAGENHAM CCG,Civil Registration - Deaths,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0106,NHS BARKING AND DAGENHAM CCG,Community Services Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0107,NHS BARKING AND DAGENHAM CCG,Community-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0108,NHS BARKING AND DAGENHAM CCG,Demand for Service-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0109,NHS BARKING AND DAGENHAM CCG,Diagnostic Imaging Dataset,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0110,NHS BARKING AND DAGENHAM CCG,Diagnostic Services-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0111,NHS BARKING AND DAGENHAM CCG,Emergency Care-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0112,NHS BARKING AND DAGENHAM CCG,e-Referral Service for Commissioning,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0113,NHS BARKING AND DAGENHAM CCG,"Experience, Quality and Outcomes-Local Provider Flows",Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0114,NHS BARKING AND DAGENHAM CCG,Improving Access to Psychological Therapies Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0115,NHS BARKING AND DAGENHAM CCG,Maternity Services Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0116,NHS BARKING AND DAGENHAM CCG,Mental Health and Learning Disabilities Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0117,NHS BARKING AND DAGENHAM CCG,Mental Health Minimum Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0118,NHS BARKING AND DAGENHAM CCG,Mental Health Services Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0119,NHS BARKING AND DAGENHAM CCG,Mental Health-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0120,NHS BARKING AND DAGENHAM CCG,National Cancer Waiting Times Monitoring DataSet (CWT),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0121,NHS BARKING AND DAGENHAM CCG,National Diabetes Audit,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0122,NHS BARKING AND DAGENHAM CCG,Other Not Elsewhere Classified (NEC)-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0123,NHS BARKING AND DAGENHAM CCG,Patient Reported Outcome Measures,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0125,NHS BARKING AND DAGENHAM CCG,Population Data-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0126,NHS BARKING AND DAGENHAM CCG,Primary Care Services-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0127,NHS BARKING AND DAGENHAM CCG,Public Health and Screening Services-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0129,NHS BARKING AND DAGENHAM CCG,SUS for Commissioners,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-129507-J0H0D-v4.4,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0130,NHS SOUTHPORT AND FORMBY CCG,Acute-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-130735-P4Q6M-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0131,NHS SOUTHPORT AND FORMBY CCG,Ambulance-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-130735-P4Q6M-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0132,NHS SOUTHPORT AND FORMBY CCG,Children and Young People Health,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-130735-P4Q6M-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0133,NHS SOUTHPORT AND FORMBY CCG,Civil Registration - Births,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-130735-P4Q6M-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0134,NHS SOUTHPORT AND FORMBY CCG,Civil Registration - Deaths,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-130735-P4Q6M-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0135,NHS SOUTHPORT AND FORMBY CCG,Community Services Data Set,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-130735-P4Q6M-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0136,NHS SOUTHPORT AND FORMBY CCG,Community-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-130735-P4Q6M-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
DSfC0137,NHS SOUTHPORT AND FORMBY CCG,Demand for Service-Local Provider Flows,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-130735-P4Q6M-v3.2,,No - data flow is not identifiable,Does not include the flow of confidential data
